prepared_sample_id,split,status,group_id,export_batch,timestamp_dir,sample_dir,tif_name,image_hash,mark_count,duplicate_count,classes_present
102238__2025_09_29_14_42_32_51334__1619039,test,annotated_nonzero,102238,cases_export_1775094268776,2025_09_29_14_42_32_51334,1619039,s-102238-1b0001.tif,bb752049af8d3e70d0b2658890df8f6d92508e31,179,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|Z线|M线|心肌侧管
102487__2025_03_20_09_21_52_702063__3904834,train,annotated_nonzero,102487,cases_export_1775094268776,2025_03_20_09_21_52_702063,3904834,s-102487-1a0005.tif,bb8a83cb99edb5abc5140ab99e794b46b2ef3a45,9,1,Z线
101685__2025_03_20_08_38_48_765312__1094324,train,groups_but_zero_marks,101685,cases_export_1775094268776,2025_03_20_08_38_48_765312,1094324,s-101685-1a0030.tif,bcccf9d97b3689369763ea8a956d600298a44f9b,0,1,
102455__2025_03_20_09_17_15_98408__2420849,train,groups_but_zero_marks,102455,cases_export_1775094268776,2025_03_20_09_17_15_98408,2420849,s-102455-1a0002.tif,be1b3e3a221b3139542847be99418703723bac62,0,1,
76355__2025_09_21_21_24_34_307417__2758365,val,annotated_nonzero,76355,cases_export_1775094268776,2025_09_21_21_24_34_307417,2758365,76355-1b0003.tif,be543c8157e938d85c484f767e967c3db6c37fca,403,1,健康线粒体|肌浆网|Z线|M线|心肌侧管
101509__2025_09_29_14_09_24_546711__9313163,train,groups_but_zero_marks,101509,cases_export_1775094268776,2025_09_29_14_09_24_546711,9313163,s-101509-1a0002.tif,c0b3047d2c64cfa4b24d078dbc651538549ea6cf,0,1,
101773__2026_01_27_11_03_03_380136__8780155,val,annotated_nonzero,101773,cases_export_1775094268776,2026_01_27_11_03_03_380136,8780155,s-101773-1a0005.tif,c0c621fd28a01bf1b8749ead200d83f84e890358,215,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|T管|M线|心肌侧管
82765__2025_02_06_15_24_06_973921__8164593,train,groups_but_zero_marks,82765,cases_export_1775094268776,2025_02_06_15_24_06_973921,8164593,s-82765-1b0011.tif,c10361ed0e617a8004c1f899523dd1143c1dc4a3,0,1,
98307__2025_03_20_15_37_04_74162__4468907,train,groups_but_zero_marks,98307,cases_export_1775094268776,2025_03_20_15_37_04_74162,4468907,s-98307-1a0002.tif,c1117bc4470ec82ae5392d6588fdd94d4ae6ba9f,0,1,
,,template_only_no_mark_tables,101685,cases_export_1775094268776,2025_03_20_08_38_48_765312,4382367,s-101685-1a0009.tif,c17e9fcdd3ecc70d791ea310813cb7428e29f345,0,1,
95988__2025_03_20_17_08_19_605178__6083258,train,groups_but_zero_marks,95988,cases_export_1775094268776,2025_03_20_17_08_19_605178,6083258,s-95988-1a0003.tif,c1c19deabae5cbab681b093df9be1785b0149214,0,1,
,,template_only_no_mark_tables,104173,cases_export_1775094268776,2025_05_15_10_58_22_187034,3406922,10417303.tif,c20aabf42963ea1b0f5f7b94dfa6c4690841c883,0,1,
,,template_only_no_mark_tables,104173,cases_export_1775094268776,2025_05_15_10_58_22_187034,4332562,10417312.tif,c21f9e0e7867f28b6dd5764f8f221f3529e15368,0,1,
100963__2025_09_29_13_51_14_561253__2971944,train,annotated_nonzero,100963,cases_export_1775094268776,2025_09_29_13_51_14_561253,2971944,s-1009630005.tif,c27e9b45bdde1003f2a2d27059ea942eaba54fe9,243,1,健康线粒体|Z线|M线|心肌侧管
100404__2025_03_20_14_58_23_305559__5810876,train,annotated_nonzero,100404,cases_export_1775094268776,2025_03_20_14_58_23_305559,5810876,s-100404-1b0003.tif,c2a8e291b9e31186409594e13ca330ff22b17a5a,208,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|闰盘|脂滴|Z线|T管|M线|心肌侧管
99574__2025_02_07_13_49_55_661479__2623861,train,groups_but_zero_marks,99574,cases_export_1775094268776,2025_02_07_13_49_55_661479,2623861,s-99574-1a0015.tif,c2e0bff7ca13c1d584f0989531f19bf666e504d2,0,1,
102270__2025_03_20_09_34_30_738210__6836147,train,groups_but_zero_marks,102270,cases_export_1775094268776,2025_03_20_09_34_30_738210,6836147,s-102270-1a0007.tif,c314eae6ca0771375a7736c8cb8a10b8ee10236c,0,1,
101720__2025_02_07_13_56_22_742686__7145321,val,annotated_nonzero,101720,cases_export_1775094268776,2025_02_07_13_56_22_742686,7145321,s-101720-1a0022.tif,c333b64271dc37cb4123a3d0aa735107c95136a4,123,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|脂滴|T管
101773__2026_01_27_11_03_03_380136__3493791,val,annotated_nonzero,101773,cases_export_1775094268776,2026_01_27_11_03_03_380136,3493791,s-101773-1a0002.tif,c33c74096a030dabeb4371054a97632222e9ea28,274,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|M线|心肌侧管
102270__2025_03_20_09_34_30_738210__590371,train,groups_but_zero_marks,102270,cases_export_1775094268776,2025_03_20_09_34_30_738210,590371,s-102270-1a0014.tif,c399850295174c48fd581e1bea89d7b0dc7cc6e1,0,1,
102487__2025_03_20_09_21_52_702063__1620917,train,groups_but_zero_marks,102487,cases_export_1775094268776,2025_03_20_09_21_52_702063,1620917,s-102487-1a0021.tif,c4c1bf40da0f55203116917cb89f619a7e305671,0,1,
102238__2025_09_29_14_42_32_51334__947002,test,annotated_nonzero,102238,cases_export_1775094268776,2025_09_29_14_42_32_51334,947002,s-102238-1b0023.tif,c4d6e3ecf5dbb58b0007eb7f7f83e1332dc8261d,279,1,健康线粒体|Z线|M线|心肌侧管
102487__2025_03_20_09_21_52_702063__6102314,train,annotated_nonzero,102487,cases_export_1775094268776,2025_03_20_09_21_52_702063,6102314,s-102487-1a0003.tif,c64127eb4b755addd99a92a418f12242a9d7e2c9,196,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线样物质堆积|Z线|M线|心肌侧管
100538__2025_02_07_13_53_31_253108__6028945,test,annotated_nonzero,100538,cases_export_1775094268776,2025_02_07_13_53_31_253108,6028945,s-100538-1a0003.tif,c6c01932200f25d068bce4a00a6e7d1f391288c2,17,1,中度损伤线粒体|健康线粒体|Z线
96650__2025_02_07_13_43_15_586952__8617423,test,annotated_nonzero,96650,cases_export_1775094268776,2025_02_07_13_43_15_586952,8617423,s-96650-1a0004.tif,c6c54040cfcb97d5f96caba2fbe104ba8304e2e4,147,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|M线|心肌侧管
100404__2025_03_20_14_58_23_305559__5864427,train,annotated_nonzero,100404,cases_export_1775094268776,2025_03_20_14_58_23_305559,5864427,s-100404-1b0004.tif,c6cfc7d218fe498736a987b63564e0299d4b44ef,77,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|M线|心肌侧管
78709__2025_02_06_11_21_39_830540__72109,train,groups_but_zero_marks,78709,cases_export_1775099769937,2025_02_06_11_21_39_830540,72109,s-78709-1a0014.tif,c854d8fa51e9715ea8ea5f48f3ac5b3e1929909f,0,1,
82765__2025_02_06_15_24_06_973921__2147932,train,annotated_nonzero,82765,cases_export_1775094268776,2025_02_06_15_24_06_973921,2147932,s-82765-1b0004.tif,c8744e321e12f800615630117a58b2f111156fe4,146,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|Z线|M线|心肌侧管
102238__2025_09_29_14_42_32_51334__2414145,test,annotated_nonzero,102238,cases_export_1775094268776,2025_09_29_14_42_32_51334,2414145,s-102238-1b0014.tif,c9053e027c3f257bcae45ed73844b773e878ab91,176,1,健康线粒体|Z线|M线|心肌侧管
101879__2025_09_29_14_17_57_268617__2673517,test,annotated_nonzero,101879,cases_export_1775094268776,2025_09_29_14_17_57_268617,2673517,s-101879-1a0010 - 副本.tif,c91ce08f4b1abe3d49ed162b287d3d74603e9b00,174,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|自噬线粒体|Z线|M线|心肌侧管
102238__2025_09_29_14_42_32_51334__7942747,test,annotated_nonzero,102238,cases_export_1775094268776,2025_09_29_14_42_32_51334,7942747,s-102238-1b0021.tif,c99dfc17a4d2921f6826a8fc0f8c9d0c7e180137,330,1,严重损伤线粒体|健康线粒体|自噬线粒体|肌浆网|Z线|M线|心肌侧管
73539__2025_02_06_10_51_34_380279__4884676,test,annotated_nonzero,73539,cases_export_1775099769937,2025_02_06_10_51_34_380279,4884676,s-73539-1a0002 (2).tif,ca90f855db43a1a055e2a0f77e04df824385bb60,145,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|Z线|M线|心肌侧管
102270__2025_03_20_09_34_30_738210__6471408,train,groups_but_zero_marks,102270,cases_export_1775094268776,2025_03_20_09_34_30_738210,6471408,s-102270-1b0010.tif,ccc380bf9aec66982540e55f5d5ef6175d08582b,0,1,
106363__2025_09_26_15_55_36_591464__5192970,train,groups_but_zero_marks,106363,cases_export_1775094268776,2025_09_26_15_55_36_591464,5192970,10636303.tif,cd128a29dea5c948ec16e8b1f71d0031aa41f796,0,1,
101720__2025_02_07_13_56_22_742686__5608731,val,annotated_nonzero,101720,cases_export_1775094268776,2025_02_07_13_56_22_742686,5608731,s-101720-1b0005.tif,cd42e30be90752ace3bab9223dc0eeed8d5b0f0a,674,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|脂滴|Z线|T管|M线|心肌侧管
98915__2025_03_20_15_34_48_592480__3560676,train,groups_but_zero_marks,98915,cases_export_1775094268776,2025_03_20_15_34_48_592480,3560676,s-98915-1a0004.tif,d02c5bd269e9414867dfaad3de180cc3fed83ce0,0,1,
101720__2025_02_07_13_56_22_742686__3346067,val,annotated_nonzero,101720,cases_export_1775094268776,2025_02_07_13_56_22_742686,3346067,s-101720-1b0003.tif,d07b67709f7ad238a34d851e852f414b01a19c94,510,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|闰盘|Z线|M线|心肌侧管
102455__2025_03_20_09_17_15_98408__9992222,train,groups_but_zero_marks,102455,cases_export_1775094268776,2025_03_20_09_17_15_98408,9992222,s-102455-1a0010.tif,d0aeaa559c923842761643cdf2b941da60ddc05f,0,1,
78709__2025_02_06_11_21_39_830540__9505994,train,groups_but_zero_marks,78709,cases_export_1775099769937,2025_02_06_11_21_39_830540,9505994,s-78709-1a0010.tif,d12b50634f09d46dfe1a9dd0e064955382172eee,0,1,
100952__2025_03_20_14_44_37_811870__6507603,test,annotated_nonzero,100952,cases_export_1775094268776,2025_03_20_14_44_37_811870,6507603,s-100952-1a0006.tif,d131ce8f14152f2aef393b5dda0381456296874f,244,2,严重损伤线粒体|中度损伤线粒体|健康线粒体|自噬线粒体|肌浆网|Z线|M线|心肌侧管
102966__2025_04_23_09_15_22_574073__4233264,train,annotated_nonzero,102966,cases_export_1775094268776,2025_04_23_09_15_22_574073,4233264,s-102966-1a0003.tif,d26a505e9d113b80dd6b3d813e15ee24ac669ad9,285,1,中度损伤线粒体|健康线粒体|肌浆网|脂滴|Z线|T管|M线|心肌侧管
101297__2025_03_20_14_38_57_432942__587365,train,annotated_nonzero,101297,cases_export_1775094268776,2025_03_20_14_38_57_432942,587365,s-101297-1a0004.tif,d31cb1283c49755402ca7e7f18be840fd5f8e1eb,201,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|Z线样物质堆积|Z线|M线|心肌侧管
101773__2026_01_27_11_03_03_380136__631226,val,annotated_nonzero,101773,cases_export_1775094268776,2026_01_27_11_03_03_380136,631226,s-101773-1a0003.tif,d35f66d500d7b2bda2685abf8696e425a36ef33c,201,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|T管|M线|心肌侧管
78192__2025_02_06_11_04_02_84862__9686799,train,annotated_nonzero,78192,cases_export_1775099769937,2025_02_06_11_04_02_84862,9686799,s-78192-1a0014.tif,d38d5ddbf3a49b3ba0d005ad7435b33dbb236bf7,248,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|M线|心肌侧管
99575__2025_02_07_13_52_08_837875__5271562,val,annotated_nonzero,99575,cases_export_1775094268776,2025_02_07_13_52_08_837875,5271562,s-99575-1b0003.tif,d4396252519bcedb477be93e4997536097baeab9,163,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|自噬线粒体|闰盘|脂滴|Z线|T管|M线|心肌侧管
102455__2025_03_20_09_17_15_98408__974747,train,annotated_nonzero,102455,cases_export_1775094268776,2025_03_20_09_17_15_98408,974747,s-102455-1b0022.tif,d4732c27c55bc79bf6e71ef0a219e12395f4d1ce,267,1,健康线粒体|肌浆网|Z线|M线|心肌侧管
102455__2025_03_20_09_17_15_98408__3065669,train,groups_but_zero_marks,102455,cases_export_1775094268776,2025_03_20_09_17_15_98408,3065669,s-102455-1b0003.tif,d51ebb7e951519d62a7d9b3ab847eb9ee23e55c7,0,1,
100727__2025_09_29_09_59_10_133471__7106732,train,groups_but_zero_marks,100727,cases_export_1775094268776,2025_09_29_09_59_10_133471,7106732,s-100727-1b0005.tif,d590b291dc48e492ed6ca5f0cbb7d5eed43848ea,0,1,
,,template_only_no_mark_tables,101685,cases_export_1775094268776,2025_03_20_08_38_48_765312,9334554,s-101685-1a0021.tif,d6badd36bd6f3eb27236ca3eacb23a0b701614f8,0,1,
102270__2025_03_20_09_34_30_738210__7652072,train,annotated_nonzero,102270,cases_export_1775094268776,2025_03_20_09_34_30_738210,7652072,s-102270-1a0004.tif,d6c75e8145b757645c9f7ceeef7770920d9ef926,21,1,Z线样物质堆积
101297__2025_03_20_14_38_57_432942__6489274,train,annotated_nonzero,101297,cases_export_1775094268776,2025_03_20_14_38_57_432942,6489274,s-101297-1a0006.tif,d73c5d5ae78d5985e5ef19e4e259f7413379a853,199,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线样物质堆积|Z线|M线|心肌侧管
102487__2025_03_20_09_21_52_702063__7920471,train,groups_but_zero_marks,102487,cases_export_1775094268776,2025_03_20_09_21_52_702063,7920471,s-102487-1a0018.tif,d7e1a27f7f39bed4282a71ab20cb70fee9ec2f3e,0,1,
78192__2025_02_06_11_04_02_84862__2747754,train,groups_but_zero_marks,78192,cases_export_1775099769937,2025_02_06_11_04_02_84862,2747754,s-78192-1a0002.tif,d848c247790b49df2d61f891d6b3061a45d8ffe8,0,1,
78192__2025_02_06_11_04_02_84862__9165057,train,annotated_nonzero,78192,cases_export_1775099769937,2025_02_06_11_04_02_84862,9165057,s-78192-1a0024.tif,d86aae77327ffea4b25961afac88b899006359c8,284,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|M线|心肌侧管
101773__2026_01_27_11_03_03_380136__7782179,val,annotated_nonzero,101773,cases_export_1775094268776,2026_01_27_11_03_03_380136,7782179,s-101773-1b0006.tif,d8ce6e21aab51202559fec5095ba016540d5670d,44,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|Z线|M线|心肌侧管
100538__2025_09_24_08_33_54_796934__8456614,test,annotated_nonzero,100538,cases_export_1775094268776,2025_09_24_08_33_54_796934,8456614,s-100538-1b0005.tif,d95967ab1001d09ff7f6698dac2b50311cf131a9,186,2,严重损伤线粒体|中度损伤线粒体|健康线粒体|Z线|M线|心肌侧管
78192__2025_02_06_11_04_02_84862__9530847,train,annotated_nonzero,78192,cases_export_1775099769937,2025_02_06_11_04_02_84862,9530847,s-78192-1a0011.tif,d99a6e5a5d3f02e6c2405605878ee137caff04c9,276,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|M线|心肌侧管
82765__2025_02_06_15_24_06_973921__3204303,train,groups_but_zero_marks,82765,cases_export_1775094268776,2025_02_06_15_24_06_973921,3204303,s-82765-1b0009.tif,db2190f95304f953026c65f255e473865401b7af,0,1,
78709__2025_02_06_11_21_39_830540__1233599,train,groups_but_zero_marks,78709,cases_export_1775099769937,2025_02_06_11_21_39_830540,1233599,s-78709-1a0013.tif,dccb437023e4b55a2b0d96a4fbcae0d5e70da4f6,0,1,
,,template_only_no_mark_tables,101685,cases_export_1775094268776,2025_03_20_08_38_48_765312,4790207,s-101685-1a0008.tif,dd1dc68ef9ba51d062dedd3a4bf40b9492b3549f,0,1,
101879__2025_09_29_14_17_57_268617__4891534,test,annotated_nonzero,101879,cases_export_1775094268776,2025_09_29_14_17_57_268617,4891534,s-101879-1a0009.tif,dd33aa8c584fe9a18a3f49d5109b3864c72d345f,36,1,严重损伤线粒体|中度损伤线粒体|健康线粒体
102487__2025_03_20_09_21_52_702063__1199082,train,groups_but_zero_marks,102487,cases_export_1775094268776,2025_03_20_09_21_52_702063,1199082,s-102487-1a0020.tif,dd66c92430fedc2aec6a384437ecdb5b5a352086,0,1,
98307__2025_03_20_15_37_04_74162__6806880,train,annotated_nonzero,98307,cases_export_1775094268776,2025_03_20_15_37_04_74162,6806880,s-98307-1b0001.tif,dd850b230a1be2d2ac70f5e2d7bf9aa0bc4e2723,231,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|脂滴|Z线|M线|心肌侧管
109395__2025_12_16_17_05_22_689098__8600012,val,annotated_nonzero,109395,cases_export_1775094268776,2025_12_16_17_05_22_689098,8600012,E10939512.tif,ddd4b091ddb80c118ec59616229d37d44d19ca77,271,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|自噬线粒体|Z线|M线|心肌侧管
101773__2026_01_27_11_03_03_380136__3040157,val,annotated_nonzero,101773,cases_export_1775094268776,2026_01_27_11_03_03_380136,3040157,s-101773-1b0014.tif,ddd5fc66a17cacdce4fe728d5097bb03a452a716,186,1,中度损伤线粒体|健康线粒体|Z线|M线|心肌侧管
101685__2025_03_20_08_38_48_765312__3651634,train,groups_but_zero_marks,101685,cases_export_1775094268776,2025_03_20_08_38_48_765312,3651634,s-101685-1a0029.tif,de5a67d6106e1153981b2464b4c8344c73147679,0,1,
99574__2025_02_07_13_49_55_661479__2171566,train,groups_but_zero_marks,99574,cases_export_1775094268776,2025_02_07_13_49_55_661479,2171566,s-99574-1a0003 (2).tif,def33b10e1ad6bb2ca4ffb3961649b1482bb1818,0,1,
78192__2025_02_06_11_04_02_84862__2607111,train,annotated_nonzero,78192,cases_export_1775099769937,2025_02_06_11_04_02_84862,2607111,s-78192-1a0026.tif,df12c8448c0dca3f4d0064f38ed0b5107c0e924b,247,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|M线|心肌侧管
82765__2025_02_06_15_24_06_973921__643068,train,annotated_nonzero,82765,cases_export_1775094268776,2025_02_06_15_24_06_973921,643068,s-82765-1b0008.tif,df4b9e0ebb33d66b8476feee679886e0fd9eb357,4,1,严重损伤线粒体|中度损伤线粒体
73539__2025_02_06_10_51_34_380279__4860188,test,annotated_nonzero,73539,cases_export_1775099769937,2025_02_06_10_51_34_380279,4860188,s-73539-1b0003 (2).tif,df5c791719a84b2d1f17fb7eab8316569a8076c0,236,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|M线|心肌侧管
98307__2025_03_20_15_37_04_74162__7692482,train,groups_but_zero_marks,98307,cases_export_1775094268776,2025_03_20_15_37_04_74162,7692482,s-98307-1a0005.tif,dfdb2e293821fd482ed5beeabb4f474d69602f7b,0,1,
101720__2025_02_07_13_56_22_742686__4576017,val,annotated_nonzero,101720,cases_export_1775094268776,2025_02_07_13_56_22_742686,4576017,s-101720-1b0008.tif,dfe0e1a0818cddc6b6ed8f1a5add2bd05a65d931,327,1,中度损伤线粒体|健康线粒体|肌浆网|脂滴|Z线|T管|M线|心肌侧管
101773__2026_01_27_11_03_03_380136__757922,val,groups_but_zero_marks,101773,cases_export_1775094268776,2026_01_27_11_03_03_380136,757922,s-101773-1b0004.tif,e1580727b89362355914cec0373b3d5a7fbd5b52,0,1,
101509__2025_09_29_14_09_24_546711__329832,train,annotated_nonzero,101509,cases_export_1775094268776,2025_09_29_14_09_24_546711,329832,s-101509-1a0009.tif,e1708051d328942da0765593ec21d09a45568bb4,275,1,中度损伤线粒体|健康线粒体|肌浆网|Z线|M线|心肌侧管
104173__2025_05_15_10_58_22_187034__3223815,train,annotated_nonzero,104173,cases_export_1775094268776,2025_05_15_10_58_22_187034,3223815,10417315.tif,e380ccc6265da5e06a33ff232d96f546c03189b8,509,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|脂滴|Z线|T管|M线|心肌侧管
100963__2025_09_29_13_51_14_561253__9698956,train,groups_but_zero_marks,100963,cases_export_1775094268776,2025_09_29_13_51_14_561253,9698956,s-1009630010.tif,e3f7819d6a413b8797c07c2b4afbed99352732ea,0,1,
98307__2025_03_20_15_37_04_74162__575829,train,groups_but_zero_marks,98307,cases_export_1775094268776,2025_03_20_15_37_04_74162,575829,s-98307-1a0003.tif,e45ce5ee05323a9d62b3317d2117409005757ef8,0,1,
78192__2025_02_06_11_04_02_84862__7433666,train,annotated_nonzero,78192,cases_export_1775099769937,2025_02_06_11_04_02_84862,7433666,s-78192-1a0019.tif,e546bc60af6fa7c737590544bd0276185a62fdee,88,1,健康线粒体|Z线|M线
76355__2025_09_21_21_24_34_307417__8267328,val,annotated_nonzero,76355,cases_export_1775094268776,2025_09_21_21_24_34_307417,8267328,76355-1b0002.tif,e6cbb1134418f921b04d50b7af5960f2820e0325,53,1,中度损伤线粒体|健康线粒体|Z线|M线|心肌侧管
95988__2025_03_20_17_08_19_605178__7312312,train,groups_but_zero_marks,95988,cases_export_1775094268776,2025_03_20_17_08_19_605178,7312312,s-95988-1b0004.tif,e6d49a618061a36f7cbea04ef21483827bc3f62a,0,1,
73539__2025_02_06_10_51_34_380279__1844252,test,annotated_nonzero,73539,cases_export_1775099769937,2025_02_06_10_51_34_380279,1844252,s-73539-1a0003.tif,e7ece6ebbfa35cd77720ca48bd94655142587df5,176,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|M线|心肌侧管
102455__2025_03_20_09_17_15_98408__8722000,train,annotated_nonzero,102455,cases_export_1775094268776,2025_03_20_09_17_15_98408,8722000,s-102455-1b0038.tif,e7f0b283d7c9e21e8735f5ec2d0204953e71476f,193,1,健康线粒体|脂滴|Z线|M线|心肌侧管
109395__2025_12_16_17_05_22_689098__4100131,val,annotated_nonzero,109395,cases_export_1775094268776,2025_12_16_17_05_22_689098,4100131,E10939505.tif,e8b5972c6b08391b6774e25fc837253a8fc40611,332,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|Z线|M线|心肌侧管
99575__2025_02_07_13_52_08_837875__2896724,val,annotated_nonzero,99575,cases_export_1775094268776,2025_02_07_13_52_08_837875,2896724,s-99575-1b0002.tif,e8e2bdcc64931b9c42ece02e5a02c6b80e59a7e7,189,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|闰盘|脂滴|Z线|M线|心肌侧管
79442__2025_02_06_11_30_57_289449__1656248,train,groups_but_zero_marks,79442,cases_export_1775099769937,2025_02_06_11_30_57_289449,1656248,s-79442-1a0015.tif,e939ca01a31030774b3358f5aaa49ed111adfc61,0,1,
95988__2025_03_20_17_08_19_605178__4571879,train,annotated_nonzero,95988,cases_export_1775094268776,2025_03_20_17_08_19_605178,4571879,s-95988-1a0001.tif,e986713e3b042de90db4e33b82ef4c26788c79f3,259,1,健康线粒体|肌浆网|Z线|T管|M线|心肌侧管
99575__2025_02_07_13_52_08_837875__1160377,val,annotated_nonzero,99575,cases_export_1775094268776,2025_02_07_13_52_08_837875,1160377,s-99575-1a0005.tif,ea46df52515ea2c644f7472764e7dad6c4488487,203,1,中度损伤线粒体|健康线粒体|肌浆网|脂滴|Z线|M线|心肌侧管
96650__2025_02_07_13_43_15_586952__8337781,test,annotated_nonzero,96650,cases_export_1775094268776,2025_02_07_13_43_15_586952,8337781,s-96650-1a0003.tif,eba0956af768b20fa87d8ee5e7e4cc77adbf82d2,52,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|Z线|心肌侧管
101879__2025_09_29_14_17_57_268617__4900846,test,annotated_nonzero,101879,cases_export_1775094268776,2025_09_29_14_17_57_268617,4900846,s-101879-1b0003.tif,ec69f941a0cced8dc5754d91dc356176aa7c808e,296,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|T管|M线|心肌侧管
101720__2025_02_07_13_56_22_742686__1357503,val,annotated_nonzero,101720,cases_export_1775094268776,2025_02_07_13_56_22_742686,1357503,s-101720-1b0009.tif,edb1211833e5a863e7600b1479fb05d03d2305d8,310,1,严重损伤线粒体|健康线粒体|闰盘|脂滴|Z线|T管|M线|心肌侧管
78192__2025_02_06_11_04_02_84862__1370252,train,annotated_nonzero,78192,cases_export_1775099769937,2025_02_06_11_04_02_84862,1370252,s-78192-1a0021.tif,edf26923233c5bce216ac6415081fd1a321a97c2,293,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|Z线|M线|心肌侧管
101165__2025_03_20_14_42_35_303909__5182861,train,annotated_nonzero,101165,cases_export_1775094268776,2025_03_20_14_42_35_303909,5182861,s-101165-1b0002.tif,f169b7f3fbf177ad14d9a3a7c44885c6f2c89eac,307,2,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|M线|心肌侧管
101720__2025_02_07_13_56_22_742686__9919964,val,groups_but_zero_marks,101720,cases_export_1775094268776,2025_02_07_13_56_22_742686,9919964,s-101720-1a0008.tif,f180f3d0f8595465a398eee1d47adb38a4d22abe,0,1,
101431__2025_03_20_13_36_27_466882__6727977,train,groups_but_zero_marks,101431,cases_export_1775094268776,2025_03_20_13_36_27_466882,6727977,s-101431-1a0003.tif,f22ddb1d30246200cfbafe69161c6add2d7b0716,0,1,
78192__2025_02_06_11_04_02_84862__8506530,train,annotated_nonzero,78192,cases_export_1775099769937,2025_02_06_11_04_02_84862,8506530,s-78192-1a0001 (2).tif,f340aa675bfd8d9da87f005c0dfc11b99e5628cc,451,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|M线|心肌侧管
100404__2025_03_20_14_58_23_305559__6030498,train,annotated_nonzero,100404,cases_export_1775094268776,2025_03_20_14_58_23_305559,6030498,s-100404-1b0002.tif,f3d0ce70de8b58bbda1c79e3c5c57a0d1db15f18,86,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|Z线|M线|心肌侧管
99575__2025_02_07_13_52_08_837875__8428602,val,annotated_nonzero,99575,cases_export_1775094268776,2025_02_07_13_52_08_837875,8428602,s-99575-1a0003.tif,f4004b3e694c1bb42d4ea402af48392b65b0492a,134,1,严重损伤线粒体|中度损伤线粒体|健康线粒体|肌浆网|Z线|M线|心肌侧管
101581__2025_07_24_13_54_36_303072__7618023,train,groups_but_zero_marks,101581,cases_export_1775094268776,2025_07_24_13_54_36_303072,7618023,s-101581-1b0012.tif,f4c50d11621c8c69d26f1b9900425b024b326309,0,1,
99574__2025_02_07_13_49_55_661479__8394528,train,groups_but_zero_marks,99574,cases_export_1775094268776,2025_02_07_13_49_55_661479,8394528,s-99574-1a0017.tif,f4d05d7b592c7d48762805ab4548f1a62c18fd4e,0,1,
82765__2025_02_06_15_24_06_973921__8704488,train,groups_but_zero_marks,82765,cases_export_1775094268776,2025_02_06_15_24_06_973921,8704488,s-82765-1b0005.tif,f5ac8c42c2886c48ae75d8a5fab8be6f9a3ad1d1,0,1,
102487__2025_03_20_09_21_52_702063__739142,train,groups_but_zero_marks,102487,cases_export_1775094268776,2025_03_20_09_21_52_702063,739142,s-102487-1a0015.tif,f63e03151045e18ae8059a07468fe91134d2f590,0,1,
101685__2025_03_20_08_38_48_765312__1502029,train,groups_but_zero_marks,101685,cases_export_1775094268776,2025_03_20_08_38_48_765312,1502029,s-101685-1a0001.tif,f678f07082c522c42940b18e6135b537e3f1fa34,0,1,
